ID,Time,Denv,BI,CI,HI,Tave,Tmax,Tmin,Humid,Prec,Pop,Pop_Den
10,112,0,1.03,2.907684127,0.931469841,17.23,22.25714286,13,72.14,0.08,1883077,859.1
10,113,0,1.73,4.993675,1.645984722,20.27,25.32857143,16.62857143,74.14,0,1883083.25,859.1
10,114,0,1.19,2.969302256,1.085199647,18.97,24.1,15.97142857,74,0,1883089.5,859.1
10,115,0,0.74,2.275270931,0.623534675,18.97,22.91428571,16.02857143,71,0,1883095.75,859.1
10,116,0,0.48,1.496223517,0.43736008,21.6,25.67142857,18,67,0,1883102,859.1
10,117,0,0.5,1.596285309,0.477563447,24.57,29.05714286,21.34285714,71.14,0.01,1883108.25,859.1
10,118,0,0.84,1.829100457,0.78348254,22.8,26.57142857,20.24285714,77,5.57,1883042.747,859.0749989
10,119,0,1.65,4.609416309,1.441798587,24.29,29.14285714,21.27142857,72.29,0,1882983.496,859.0499985
10,120,0,1.17,3.019037381,1.010491984,25.61,29.5,22.82857143,71.71,0.07,1882924.247,859.0249989
10,121,0,1.9,6.460481097,1.655396798,26.49,31.17142857,23.3,72.71,0,1882865,859
10,122,0,1.99,6.865581762,1.721724456,25.6,29.55714286,23.01428571,73.43,0.29,1882909.248,859.0249989
10,123,0,2.05,4.994961061,1.713487028,23.96,27.37142857,21.17142857,80.14,9.36,1882953.498,859.0499985
10,124,0,3.62,8.485561907,2.266619342,28.46,32.1,25.94285714,77.86,2.93,1882997.748,859.0749989
10,125,0,4.82,10.29206587,3.72203409,28.09,31.41428571,25.65714286,79,7,1883042,859.1
10,126,1,8.71,16.57618136,5.982506294,29.23,32.67142857,26.52857143,78,6.36,1883086.253,859.1250018
10,127,0,6.19,12.41389799,4.829195986,28.79,32.4,26.08571429,78.43,10.21,1883018,859.0749989
10,128,0,7.52,16.15605353,5.256708655,27.96,31.8,25.85714286,82.29,4.1,1882993.999,859.0499985
10,129,0,8.53,18.19021163,5.701729572,29.34,32.22857143,27.34285714,81.43,1.21,1882970,859.0249989
10,130,0,7.63,17.54796658,5.71503239,29.74,33.01428571,27.15714286,78.43,4.95,1882946,859
10,131,0,5.05,13.91412131,3.745469243,30.57,33.75714286,28.4,75.29,0.08,1883072.237,859.0499956
10,132,0,3.46,10.01424383,2.760109852,30.77,34.28571429,28.42857143,75.86,0.46,1883198.483,859.0999942
10,133,2,2.78,8.119362784,2.365583105,30.6,34.22857143,28.14285714,74.29,0.93,1883324.737,859.1499956
10,134,2,4.77,8.223964986,3.490907928,29.53,32.82857143,26.71428571,81.14,15.58,1883451,859.2
10,135,2,6.92,14.63223051,5.298321545,30.23,33.52857143,27.52857143,77.86,3.89,1883461.5,859.2249989
10,136,2,4.09,10.14763356,3.186594103,29.11,32.74285714,26.5,81.29,19.36,1883472,859.2499985
10,137,1,3.95,5.811808837,2.617885488,27.71,30.42857143,25.65714286,88.86,66.14,1883482.5,859.2749989
10,138,1,6.75,16.76915065,4.703444549,29.01,32.51428571,26.21428571,75.71,5.14,1883493,859.3
10,139,2,6.3,14.18502891,4.408451791,29.77,33.51428571,26.97142857,74,4.8,1883503.5,859.3250018
10,140,1,11,23.24070091,4.52662161,29.87,33.4,27.24285714,74.57,1.08,1883510.25,859.3
10,141,4,4.26,11.1755678,3.10271715,29.73,33.14285714,26.9,76.29,6.04,1883527.5,859.3
10,142,5,4.16,12.46753028,3.17233655,30.26,33.64285714,27.95714286,77.71,3.81,1883544.75,859.3
10,143,2,6.21,11.66986946,4.798801184,28.33,31.65714286,26.18571429,80.71,3.17,1883562,859.3
10,144,11,5.41,13.36706718,4.166764765,28.54,32.28571429,26.21428571,71.71,0.21,1883632.496,859.3249989
10,145,9,3.31,9.481194453,2.401862129,26.44,31.3,22.87142857,67.14,0,1883702.995,859.3499985
10,146,12,2.64,8.21357908,2.087979723,25.3,30.37142857,21.78571429,63.86,0,1883773.496,859.3749989
10,147,7,1.78,5.153037859,1.549582756,26.63,31.44285714,23.18571429,69.57,0,1883844,859.4
10,148,13,2.9,8.091889172,2.350226332,26.39,30.4,23.75714286,73.14,0,1883953.99,859.4499956
10,149,24,3.11,8.385438243,2.205176509,24.33,28.6,21.4,67.86,0,1884063.987,859.4999942
10,150,14,2.69,8.158831334,1.834172387,23.49,27.46666667,20.26666667,72.14,0,1884173.99,859.5499956
10,151,18,1.99,6.445722617,1.770772893,22.57,27.35714286,19.32857143,74.29,0.03,1884284,859.6
10,152,16,3.87,13.67051274,2.9537434,24.69,29.02857143,21.67142857,76.29,0,1884394.016,859.6500073
10,153,11,1.28,4.417747062,1.158048889,19.84,23.78571429,16.18571429,75,1.07,1884373.244,859.6499956
10,154,3,1.72,7.937840066,1.443640878,19.07,23.44285714,16.07142857,73.57,0,1884462.492,859.6999942
10,155,3,1.97,6.278537576,1.789140909,17.14,21.21428571,14.17142857,66.14,0.08,1884551.744,859.7499956
10,156,2,1.33,4.06663793,1.150101236,17.6,21.68571429,14.91428571,72,0,1884641,859.8
10,157,1,1.52,4.679411833,1.255059852,16.39,21.61428571,12.62857143,68.57,0,1884696.498,859.8249989
10,158,0,0.84,2.935722727,0.753635931,18.39,23.41428571,14.64285714,67.14,0,1884751.997,859.8499985
10,159,1,0.3,1.064652707,0.298119658,17.7,22.47142857,14.55714286,72.86,1.93,1884807.498,859.8749989
10,160,0,0.81,3.311047624,0.475192988,17.31,21.98571429,14.04285714,67,0,1884863,859.9
10,161,1,0.98,11.64,0.981083333,18.51,23.52857143,15.75714286,74.71,0,1884918.504,859.9250018
10,162,0,0.14,0.4575,0.09252381,16.43,21.41428571,13.51428571,74.14,0,1884923.747,859.9249989
10,163,0,0.15,0.398792857,0.114285714,16.54,21.27142857,12.91428571,64,0,1884984.496,859.9499985
10,164,1,0.08,0.355104167,0.083333333,20.7,25.47142857,17.28571429,71.86,3.07,1885045.247,859.9749989
10,165,0,2.43,6.427939583,2.02675,21.97,27.15714286,19.11428571,80,0.07,1885106,860
10,166,0,1.39,4.636701482,1.263988446,20.5,25.32857143,16.75714286,74.14,0,1885151.248,860.0249989
10,167,0,1.03,3.651128646,0.868252663,19.34,23.81428571,16.12857143,74.14,0,1885196.498,860.0499985
10,168,0,1.38,4.633069167,1.276794253,24.59,28.38571429,22.1,77.29,0.23,1885241.748,860.0749989
10,169,0,1.72,4.813643413,1.388918413,21.27,26.2,17.97142857,74.57,0.5,1885287,860.1
10,170,1,1.67,5.499257129,1.431805561,25.81,29.6,23.07142857,75.43,0,1885275.25,860.1
10,171,0,1.33,4.72628724,1.188723417,23.43,28.15714286,20.05714286,73.43,1.89,1885263.5,860.1
10,172,0,1.62,4.80911204,1.332528658,23.66,28.1,20.07142857,65.71,0.17,1885251.75,860.1
10,173,0,1.91,4.891413125,1.443710982,25.57,29.65714286,22.84285714,75.57,1.93,1885240,860.1
10,174,0,1.51,4.490795475,1.347362915,26.91,30.74285714,24.22857143,72.71,0,1885273.999,860.1
10,175,0,2.29,8.263355357,1.989620833,27.83,31.18571429,25.24285714,76.86,0.57,1885307.999,860.1
10,176,1,3.22,7.658646106,2.642170615,28.09,31.57142857,25.47142857,76.86,6.36,1885341.999,860.1
10,177,2,4.06,10.55377571,3.255574603,27.27,30.35714286,24.75714286,81.14,18,1885376,860.1
10,178,0,8.74,15.63686378,6.130217899,27.57,30.17142857,25.32857143,88.29,16.71,1885410.002,860.1
10,179,2,7.15,17.09113108,5.359954825,29.17,32.42857143,26.72857143,78.43,1.42,1885301.246,860.0749989
10,180,3,4.46,11.6263124,3.416462164,30.17,33.45714286,27.71428571,74.14,0,1885226.494,860.0499985
10,181,5,5.1,10.89243783,4.087192956,30.7,33.92857143,28.41428571,72,0,1885151.746,860.0249989
10,182,9,4.6,13.81604742,4.160463287,30.79,34.18571429,27.75714286,73.43,3.17,1885077,860
10,183,10,4.34,11.32543338,3.293583271,30.79,33.87142857,28.42857143,75.71,1.21,1885077.5,860
10,184,31,4.39,9.193401975,3.417700585,28.69,31.62857143,26.9,84.14,5.43,1885078,860
10,185,28,5.65,12.36999476,4.483447813,29.61,33.1,27.11428571,78.29,3,1885078.5,860
10,186,116,8.83,22.21912031,5.941787259,28.27,31.38571429,25.71428571,80.14,20,1885079,860
10,187,141,7.46,17.61660054,5.396525897,29.06,32.51428571,26.2,75.29,2.92,1885068.5,860
10,188,336,3.71,10.53888671,2.988792889,29.37,33,26.92857143,74.29,21.64,1885058,860
10,189,512,2.47,5.593241204,1.952089615,28.49,32.18571429,25.7,82,26.17,1885047.5,860
10,190,1099,4.02,8.638393823,2.455031302,29.17,32.68571429,26.87142857,79.71,3.14,1885037,860
10,191,1279,3.63,8.069593819,2.465892095,27.03,30.38571429,25.27142857,87.71,31.87,1885026.5,860
10,192,2825,3.61,9.46629246,2.363444843,27.99,31.11428571,25.65714286,79.29,10.93,1885071.499,860
10,193,2879,2.1,6.298029842,1.498464593,28.17,31.42857143,25.85714286,76,7.07,1885105.999,860
10,194,3416,1.84,6.388910075,1.29197841,28.71,32.25714286,26.2,71.29,0,1885140.499,860
10,195,3029,0.84,3.338464286,0.757396429,28.79,32.42857143,26.31428571,75.57,3.71,1885175,860
10,196,2237,1.27,3.525672446,1.093673063,27.86,31.11428571,25.58571429,81.14,16.57,1885228.748,860.0249989
10,197,1614,1.24,3.794966078,1.033358032,28.11,31.77142857,25.82857143,77.29,1.93,1885282.497,860.0499985
10,198,1038,0.5,2.151260901,0.449060892,25.59,29.84285714,22.21428571,69.14,0,1885336.248,860.0749989
10,199,777,0.68,2.954345474,0.514448542,26.09,29.32857143,23.84285714,83.43,2.5,1885390,860.1
10,200,516,0.91,3.854280116,0.69169996,26.66,30.41428571,24.58571429,76.86,0,1885443.754,860.1250018
10,201,324,0.69,3.037951093,0.608572987,25.5,29.52857143,23.14285714,78.29,0,1885427.749,860.1249989
10,202,204,0.49,1.798907181,0.435116611,26.13,30.35714286,23.31428571,76.43,0.64,1885465.498,860.1499985
10,203,152,0.82,2.88016385,0.72431643,26.56,30.48571429,23.77142857,77.29,0,1885503.249,860.1749989
10,204,80,0.3,1.520065046,0.295311079,22.6,26.98571429,19.45714286,68.57,0,1885541,860.2
10,205,48,0.21,1.099609065,0.176644645,22.63,27.4,19.58571429,73.29,0,1885543.25,860.2
10,206,24,0.5,2.518582119,0.445142364,21.23,25.51428571,18.55714286,76.43,1.93,1885545.5,860.2
10,207,17,0.31,1.445512027,0.312745512,18.57,23.02857143,15.21428571,71.14,0,1885547.75,860.2
10,208,10,0.03,0.277766667,0.033333333,21.53,26.02857143,18.51428571,80,0,1885550,860.2
10,209,10,0,0,0,18.9,23.91428571,16.15714286,74.71,0.43,1885525.75,860.2
10,210,3,0.34,1.25524513,0.338926082,20.04,24.07142857,17.78571429,84.71,15,1885501.499,860.2
10,211,2,0.12,0.336679412,0.123529412,17.4,21.28571429,14.92857143,84.43,1.2,1885477.25,860.2
10,212,1,0.56,3.628935152,0.563966667,16.91,21.12857143,14.35714286,81.57,1.33,1885453,860.2
10,213,0,0.22,2.406831667,0.223866667,14.47,18.78571429,11.7,79.86,6.64,1885428.751,860.2
10,214,0,0.05,0.207304267,0.046382189,15.59,19.48571429,13.04285714,80,0.92,1885378.996,860.1499956
10,215,1,0,0,0,18.57,24.12857143,14.44285714,68.14,4.64,1885304.994,860.0999942
10,216,0,0.35,2.484867656,0.277402494,17.06,21.02857143,13.95714286,74.57,0,1885230.996,860.0499956
10,217,2,0.4,0.85185,0.366666667,17.74,22.2,15.04285714,75.57,0,1885157,860
10,218,1,0.44,1.597972057,0.417401308,19.74,24.7,15.62857143,68.71,0,1885180.75,860.0249989
10,219,0,0.24,0.835987654,0.212870194,19.79,23.48571429,16.44285714,81.57,4.92,1885204.499,860.0499985
10,220,1,0.74,1.387761071,0.598019812,20.46,24.37142857,17.47142857,84.57,0.67,1885228.25,860.0749989
10,221,0,1.47,2.983682542,1.298079873,18.06,22.3,15.58571429,85.57,9,1885252,860.1
10,222,0,1.09,3.216474892,0.693099742,21.4,26.55714286,17.64285714,68.43,0,1885238.75,860.0749989
10,223,0,0.3,0.962081349,0.275472884,26.6,30.62857143,23.6,76.29,0,1885225.5,860.0499985
10,224,0,0.49,2.144714846,0.474174938,25.3,29.52857143,22.2,83.29,18.21,1885212.25,860.0249989
10,225,0,1.1,2.335430646,0.559822957,26.79,31.18571429,23.28571429,76.86,2,1885199,860
10,226,0,1.27,6.582501035,1.128641132,27.26,31.17142857,24.51428571,72.71,0.64,1885185.75,859.9750018
10,227,0,1.32,4.251725745,1.065992193,28.43,31.81428571,25.8,75.29,0,1885246.248,860.0249989
10,228,0,1.14,2.907832544,0.907282931,28.56,32.32857143,25.67142857,76.57,3.43,1885293.498,860.0499985
10,229,1,1.01,3.841020319,0.803065172,27.1,31.48571429,23.82857143,74.71,0.94,1885340.748,860.0749989
10,230,0,2.25,5.53380381,1.794460325,28.74,32.4,26.15714286,78.71,8,1885388,860.1
10,231,0,1.49,4.977991176,1.273733912,30.11,33.18571429,27.97142857,78.14,1.03,1885448.247,860.1249989
10,232,0,1.73,3.833804833,1.141437692,27.9,30.77142857,25.57142857,83,30.93,1885508.496,860.1499985
10,233,0,2.26,4.538945539,1.581162475,28.37,31.7,25.85714286,84.71,21.71,1885568.747,860.1749989
10,234,3,2.92,7.166467849,1.929492529,30.3,33.85714286,27.65714286,74.14,0.21,1885629,860.2
10,235,0,3.24,9.933315453,2.396618321,30.99,34.47142857,28.35714286,71.57,0,1885622,860.2
10,236,0,1.67,6.180228977,1.298867992,29.79,32.95714286,27.12857143,76.86,25.5,1885615,860.2
10,237,2,1.93,4.050513085,1.523191727,28.59,31.6,26.14285714,83.57,25.14,1885608,860.2
10,238,2,3.51,7.054297711,2.259722012,30.27,33.75714286,27.57142857,71.71,0,1885601,860.2
10,239,1,1.85,6.018107109,1.458972405,30.74,34.32857143,28.12857143,69.86,0.92,1885594,860.2
10,240,1,1.49,3.492119069,1.024165867,30.01,33.44285714,27.52857143,75,3.07,1885575.499,860.2
10,241,0,2.05,5.149168798,1.53428218,28.73,31.95714286,26.48571429,80.71,5.43,1885549.999,860.2
10,242,1,3.04,7.216237495,2.063057914,28.39,32.45714286,25.67142857,80.71,4.67,1885524.499,860.2
10,243,2,2.94,9.47445845,1.941929155,30.24,33.64285714,28.15714286,75.57,0,1885499,860.2
10,244,2,2.6,6.941945175,1.936280811,28.49,32.21428571,25.85714286,77.29,21.07,1885524.999,860.2
10,245,1,3.22,7.960364747,2.315421134,27.29,31,25.2,85.29,58,1885550.999,860.2
10,246,0,3.11,8.251423249,2.546967787,28.54,31.98571429,25.8,79.71,23.25,1885576.999,860.2
10,247,0,5.65,13.54028919,3.633970246,28.6,32.62857143,25.87142857,72.43,0.04,1885603,860.2
10,248,0,5.49,11.69773458,3.803127724,27.39,31.6,24.97142857,84.86,79.5,1885615.5,860.2
10,249,1,4.71,12.77684709,3.098604828,28.03,31.14285714,25.87142857,79.86,4.42,1885628,860.2
10,250,0,3.4,11.23696226,2.348402703,26.44,30.62857143,23.57142857,82.43,5.08,1885640.5,860.2
10,251,2,4.92,13.44901186,3.727820955,28.69,31.95714286,26.68571429,78.43,0.07,1885653,860.2
10,252,1,2.89,11.90063757,2.616031076,28.4,31.9,26.15714286,76.43,0,1885665.5,860.2
10,253,1,1.56,6.243435872,1.45610058,25.06,29.88571429,21.97142857,68.57,0,1885747.993,860.2499956
10,254,0,0.87,3.691710214,0.743628205,24.8,29.1,21.84285714,70,0,1885842.99,860.2999942
10,255,0,0.81,3.835241692,0.751667782,25.79,30.4,23,76.14,0,1885937.993,860.3499956
10,256,1,0.68,3.163521778,0.573910123,24.06,27.34285714,21.57142857,77.14,0.33,1886033,860.4
10,257,2,2.4,6.222493015,2.054548168,21.37,25.02857143,18.75714286,79.29,6.7,1886043.5,860.4
10,258,1,1.39,6.365277896,1.154637735,22.23,26.6,19.55714286,75.29,0,1886054,860.4
10,259,0,0.97,4.777242424,0.82226061,20.24,24.85714286,17.01428571,68.57,0,1886064.5,860.4
10,260,1,0.96,3.237809711,0.868078805,21.9,27.07142857,18.68571429,75.14,0,1886075,860.4
10,261,0,0.75,2.863343516,0.63219337,18.76,22.18571429,16.01428571,76,0.29,1886085.5,860.4
10,262,2,0.98,4.635371273,0.83449449,21.19,25.97142857,18.44285714,81,0,1886096.25,860.4249989
10,263,0,0.79,3.607157071,0.73950585,20.03,24.8,17.07142857,75.71,0,1886117.5,860.4499985
10,264,0,0.61,2.967192033,0.578153734,18.36,23.48571429,15.41428571,73.71,0,1886138.75,860.4749989
10,265,1,0.37,1.812722222,0.292185185,17.67,23.31428571,14.28571429,68,0,1886160,860.5
10,266,0,0.08,0.304729167,0.061104167,19.29,24.6,16.12857143,74,0,1886211.998,860.5249989
10,267,0,0.21,0.835171709,0.188184351,16.87,21.1,14.02857143,69.86,0.07,1886263.997,860.5499985
10,268,0,0.27,3.388870062,0.261157755,18.46,23.82857143,14.44285714,66.71,0.07,1886315.998,860.5749989
10,269,1,0.26,1.952331242,0.243347712,20.71,25.54285714,16.8,74.14,0,1886368,860.6
10,270,0,1.9,4.753204545,1.352539141,18.76,23.81428571,14.88571429,65.57,0,1886434.996,860.6249989
10,271,0,0.31,1.698094898,0.295195216,20.14,24,17.1,73.57,2.13,1886501.995,860.6499985
10,272,0,1.49,5.532659299,1.104979456,21.8,26.14285714,18.57142857,72.29,0,1886568.996,860.6749989
10,273,0,0.74,3.178178104,0.648317659,23.47,28.55714286,19.65714286,72.29,0,1886636,860.7
10,274,0,0.91,3.384918732,0.763066359,21.53,25.94285714,17.62857143,66,0.17,1886595.249,860.6749989
10,275,0,0.33,1.512785561,0.287165775,23.57,27.5,20.15714286,60.57,0,1886554.498,860.6499985
10,276,1,0.59,1.56782058,0.515270599,24.73,28.92857143,21.87142857,78.71,5,1886513.749,860.6249989
10,277,0,1.12,3.760156831,1.012517374,26.79,30.51428571,24.31428571,75.71,3.86,1886473,860.6
10,278,0,2.28,6.931016766,2.026811905,23.91,28.04285714,20.3,71.57,0.25,1886432.252,860.5750018
10,279,0,0.87,3.124630697,0.807273515,27.6,31.68571429,24.38571429,65.29,0,1886480.25,860.6
10,280,0,1.02,3.757150962,0.869563559,28.7,32.54285714,26.07142857,71.57,0,1886487.5,860.6
10,281,0,1.36,4.297645732,1.131464242,26.6,30.65714286,23.72857143,76.14,7.36,1886494.75,860.6
10,282,0,3.66,8.411012441,2.326977198,27.91,31.47142857,25.37142857,71.57,0.36,1886502,860.6
10,283,0,6.11,14.09555528,3.942799632,27.74,30.41428571,25.78571429,81.57,9.25,1886443.247,860.5749989
10,284,0,9.04,15.47877342,5.460141458,29.47,32.95714286,27,80.14,9.57,1886384.496,860.5499985
10,285,0,4.23,9.210903353,3.004280826,28.54,31.45714286,25.84285714,82.29,21.07,1886325.747,860.5249989
10,286,0,11.96,15.82860165,5.31094126,29.41,32.57142857,27,76.57,1.36,1886267,860.5
10,287,0,4.25,13.92762107,3.161800228,30.21,33.7,27.82857143,72.86,0.03,1886236.499,860.5
10,288,0,3.8,11.82739148,3.051506142,29.46,33.5,26.18571429,75.29,8.79,1886205.999,860.5
10,289,3,2.84,10.11357869,2.201881296,29.96,33.81428571,27.14285714,75.57,6.13,1886175.499,860.5
10,290,1,3.86,9.949406863,3.029013072,29.7,33.67142857,26.68571429,76.71,4.36,1886145,860.5
10,291,1,2.75,8.559232527,2.267320056,29.66,33.1,27.37142857,76.14,4.92,1886114.501,860.5
10,292,0,4.72,10.09267321,3.84479127,28.37,31.65714286,25.64285714,82.71,70.29,1886130.75,860.4749989
10,293,1,3.57,9.542250589,2.673853463,30.34,33.44285714,28.24285714,73.86,0.7,1886116.5,860.4499985
10,294,0,3.21,12.04148445,2.46367382,30.66,33.8,28.37142857,68.14,0,1886102.25,860.4249989
10,295,1,2.73,8.298575631,2.318955953,29.79,33.57142857,27.32857143,74,1.21,1886088,860.4
10,296,0,4.88,11.95974296,3.924056859,29.2,32.57142857,26.78571429,75,5.71,1886162.746,860.4499956
10,297,1,4.05,10.86309248,3.241475287,29.33,32.7,26.61428571,75.43,4.93,1886237.494,860.4999942
10,298,1,2.35,7.487319858,2.020854459,30.11,33.81428571,27.51428571,68.14,0,1886312.246,860.5499956
10,299,0,1.76,5.983707545,1.509737028,30.53,34.67142857,27.85714286,60.57,0,1886387,860.6
10,300,0,2.12,7.510927931,1.837840867,30.46,34.35714286,27.95714286,70.57,0,1886461.757,860.6500073
10,301,1,0.85,3.250666937,0.768174996,30.23,34.07142857,27.75714286,72.43,0,1886406.5,860.6
10,302,0,0.55,2.054079763,0.477605136,29.2,32.4,27.12857143,75.14,4.07,1886426,860.6
10,303,0,1.03,3.128662661,0.904629997,26.63,30.54285714,24.37142857,76.57,1.57,1886445.5,860.6
10,304,1,1.94,6.562287071,1.70011762,23.9,28.94285714,20.21428571,62,0,1886465,860.6
10,305,0,1.07,3.981254639,0.900165079,23.97,29.34285714,20.47142857,65.57,0,1886479.25,860.6
10,306,0,0.93,3.496632267,0.842036867,24.74,28.97142857,22.08571429,74.57,0.07,1886493.5,860.6
10,307,1,1.73,5.290577343,1.508832245,24.93,29.64285714,21.84285714,74.57,0.17,1886507.75,860.6
10,308,1,1.64,5.72029272,1.316794849,21.66,26.17142857,18.81428571,68.57,0,1886522,860.6
10,309,0,1.47,4.845906243,1.324641635,22.97,27.57142857,20.45714286,75.86,0,1886454.246,860.5749989
10,310,0,0.93,3.828068469,0.843499071,18.74,23.05714286,15.97142857,73,0.21,1886386.495,860.5499985
10,311,0,1.08,3.481548681,0.773801179,19.34,23.75714286,16.32857143,75.57,0,1886318.746,860.5249989
10,312,0,1.07,3.884678086,0.8326356,17.59,21.81428571,14.85714286,68.57,0.07,1886251,860.5
10,313,0,0.92,4.038504387,0.774187434,20,24.65714286,17.34285714,71,0,1886183.256,860.4750018
10,314,0,0.83,3.132429408,0.76481033,18.96,23.42857143,16.32857143,78.57,3.64,1886206.748,860.4749989
10,315,0,0.8,2.315139903,0.735263189,15.3,20.87142857,12.25714286,69.43,1.36,1886162.498,860.4499985
10,316,1,0.87,2.610708035,0.788119903,19.73,24.61428571,16.54285714,73.43,0,1886118.248,860.4249989
10,317,0,1.36,4.377598998,1.220689274,19.27,24.68571429,16.15714286,75.86,0,1886074,860.4
10,318,0,0.95,2.491129673,0.798806393,15.19,19.41428571,12.24285714,80.43,0.92,1886025.998,860.3749989
10,319,0,0.65,1.79398713,0.537707046,13.21,16.51428571,10.94285714,79,0.75,1885977.998,860.3499985
10,320,0,0.65,1.416337812,0.488371521,18.8,24.44285714,14.91428571,71.86,0.07,1885929.998,860.3249989
10,321,0,1.69,4.25310766,1.054074252,20.26,26.15714286,16.51428571,76.71,0.86,1885882,860.3
10,322,1,0.84,2.193755225,0.694148743,22.14,27.88571429,18.31428571,75.14,0,1885780.992,860.2749989
10,323,0,0.76,2.05500512,0.67224744,20.79,25.48571429,16.77142857,75.71,0.36,1885679.989,860.2499985
10,324,0,0.87,2.602015004,0.772146522,21.83,27.02857143,18.04285714,68.71,2.33,1885578.992,860.2249989
10,325,0,1.64,7.791988194,1.285399588,21.79,26.62857143,17.65714286,66.29,0.36,1885478,860.2
10,326,0,1.09,3.474046767,0.877141353,23.73,28.47142857,20.38571429,68.57,0,1885377.014,860.1750018
10,327,2,0.61,1.932479167,0.56312875,24.43,28.28571429,21.62857143,66.43,0,1885342.235,860.1249902
10,328,0,0.57,2.217853059,0.55443768,25.6,30.08571429,22.3,66.57,0,1885206.48,860.0499869
10,329,0,1.97,5.758124524,1.32195057,24.76,29.57142857,21.2,68.86,0.07,1885070.735,859.9749902
10,330,0,0.9,2.967056232,0.780506038,27.11,31.17142857,24.78571429,71,0,1884935,859.9
10,331,0,1.1,4.134506531,0.885850866,27.96,31.84285714,25.25714286,69.71,0,1884880.498,859.8749989
10,332,0,0.66,1.707720954,0.595128826,27.39,31.04285714,24.48571429,75.29,11.91,1884825.997,859.8499985
10,333,0,1.9,5.608030819,1.322013726,28.96,32.44285714,26.68571429,73.29,0,1884771.498,859.8249989
10,334,1,1.52,4.919574921,1.278513014,29.91,33.28571429,27.7,66,0.07,1884717,859.8
10,335,0,1.66,6.524357406,1.503337566,30.24,33.94285714,27.57142857,69.86,0,1884686.749,859.8
10,336,1,1.19,4.264053589,1.059066866,30.44,34.48571429,27.55714286,67.57,3.29,1884656.499,859.8
10,337,0,1.28,3.671013634,1.111706051,28.93,32.65714286,26.37142857,75.14,22.14,1884626.249,859.8
10,338,1,3.05,5.312533068,2.144124709,26.73,29.62857143,24.97142857,87,52.57,1884596,859.8
10,339,1,2.97,8.460220983,2.461147393,29.51,33.02857143,26.97142857,72.14,1.58,1884565.751,859.8
10,340,0,5.11,9.531725633,4.156360823,27.69,31.07142857,25.21428571,81.57,35.58,1884528.746,859.7499956
10,341,0,4.57,11.18554366,3.777650518,29.5,33.62857143,26.27142857,72.57,15.71,1884461.495,859.6999942
10,342,0,3.53,8.829180997,2.728468257,29.71,33.8,27,73.29,8.21,1884394.246,859.6499956
10,343,2,3.95,10.27349363,3.249194634,29.47,33.41428571,26.97142857,74.14,1.3,1884327,859.6
10,344,0,7.1,12.60845138,5.579686949,29.89,33.32857143,27.1,73.43,6.64,1884254.246,859.5749989
10,345,0,3.65,9.768336685,3.145411924,29.51,33.78571429,26.01428571,71.86,5.29,1884181.494,859.5499985
10,346,1,4.94,14.00415362,3.902877031,28.13,31.68571429,25.68571429,81.14,26.93,1884108.746,859.5249989
10,347,0,4.96,12.89111958,4.162960277,26.67,29.88571429,24.68571429,86.86,103.64,1884036,859.5
10,348,0,4.52,9.514521346,3.661775433,26.01,27.94285714,24.34285714,87.71,46,1883977.997,859.4749989
10,349,4,4.1,11.31572176,3.489397619,28.81,32.42857143,26.38571429,76.14,3.58,1883919.996,859.4499985
10,350,0,4.15,13.18152323,3.595967916,28.79,32.35714286,26.64285714,75.86,0.25,1883861.997,859.4249989
10,351,0,3.89,11.04194181,3.436169588,29.84,33.28571429,27.3,71,0.43,1883804,859.4
10,352,1,2.16,7.184500091,1.75159834,28.29,32.3,25.5,69.71,0.71,1883746.004,859.3750018
10,353,0,2.24,8.68909529,1.957498839,26.5,30.75714286,23.42857143,64.43,0,1883793,859.4
10,354,1,0.9,3.334138897,0.848775607,26.27,30.37142857,23.34285714,73.29,0,1883782,859.4
10,355,0,1.23,4.643717159,1.136740589,26.03,30.65714286,22.92857143,73,0,1883771,859.4
10,356,0,1.2,5.323282331,1.111713936,25.79,30.24285714,22.57142857,71.14,0,1883760,859.4
10,357,1,0.87,3.39143839,0.772366396,23.16,27.75714286,19.91428571,69.71,0.21,1883777.75,859.4
10,358,1,0.95,3.641238441,0.877935655,25.63,30.35714286,22.82857143,78,0,1883795.5,859.4
10,359,0,1.04,4.572940372,1.143713562,25.04,29.44285714,22.14285714,74.86,0,1883813.25,859.4
10,360,0,0.56,2.340110222,0.487514447,23.76,28.7,20.48571429,73.71,0,1883831,859.4
10,361,1,0.7,2.929099375,0.687795524,22.61,26.48571429,20.04285714,76,0,1883803.999,859.4
10,362,0,0.73,3.433841587,0.699656509,23.94,28.94285714,20.88571429,74.86,0,1883776.999,859.4
10,363,2,0.44,1.754286818,0.345968264,21,25.57142857,17.85714286,76.86,0,1883749.999,859.4
10,364,1,0.64,3.342803344,0.62591315,21.47,26.37142857,18.14285714,67,0,1883723,859.4
10,365,1,0.67,3.047000003,0.571718536,20.57,25.3,17.81428571,77,0,1883696.001,859.4
10,366,4,0.47,2.280197884,0.454788739,19.96,24.58571429,17.1,77.86,0,1883654.246,859.3499956
10,367,0,0.51,2.391567524,0.481132683,21.71,26.85714286,18.97142857,79.43,0,1883585.495,859.2999942
