ID,Time,BI,CI,HI,Tave,Tmax,Tmin,RH,Precp
8.0,232,1.68,5.986905,1.6311111109999998,21.76,26.9,19.45714286,84.57,20.93
8.0,233,2.58,3.9075,2.58325,22.07,26.6,19.7,86.43,39.5
8.0,234,1.05,3.806226667,1.050146667,23.59,30.42857143,19.81428571,82.43,12.8
8.0,235,2.02,6.784660000000001,2.022222222,23.53,30.01428571,20.01428571,84.71,7.0
8.0,236,0.8,3.7355333330000002,0.8,23.11,28.58571429,20.15714286,86.14,10.0
8.0,237,1.67,6.8079875,1.6666666669999999,23.14,28.57142857,20.6,86.71,8.7
8.0,238,0.5,2.291625,0.5,23.34,29.75714286,19.97142857,81.86,10.79
8.0,239,0.56,1.6023399999999999,0.46,23.84,30.08571429,20.6,81.43,1.17
8.0,240,1.83,6.771291667000001,1.8333333330000001,23.64,29.34285714,20.55714286,83.29,5.58
8.0,241,1.34,5.219113333,1.111111111,22.71,28.47142857,20.2,88.86,8.86
8.0,242,1.82,9.446391667,1.8166666669999998,22.69,28.28571429,19.98571429,86.29,4.43
8.0,243,0.88,3.6866354169999997,0.880952381,24.09,30.04285714,21.08571429,85.29,0.0
8.0,244,1.0,7.095,1.0,22.13,26.57142857,19.78571429,85.71,8.76
8.0,245,1.47,5.49065754,1.4166666669999999,21.91,27.1,19.91428571,88.43,10.25
8.0,246,0.67,2.5639999999999996,0.666666667,22.3,27.31428571,19.75714286,83.14,13.14
8.0,247,0.86,3.05295,0.86,22.34,27.28571429,19.58571429,81.29,1.79
8.0,248,0.98,4.800709091,0.981818182,21.87,26.21428571,19.85714286,83.71,15.0
8.0,249,1.72,8.814819048,1.6757,22.04,27.27142857,19.18571429,77.86,5.51
8.0,250,1.21,5.003047619,0.9642857140000001,21.49,25.71428571,19.14285714,80.71,5.25
8.0,251,1.2,4.515355556,1.066666667,23.37,28.62857143,20.22857143,77.71,0.4
8.0,252,0.67,3.076458333,0.666666667,22.34,27.44285714,19.52857143,86.57,0.36
8.0,253,1.03,6.14925,0.966666667,19.41,24.15714286,16.85714286,85.43,0.0
8.0,254,1.54,7.118508332999999,1.5416666669999999,18.87,23.75714286,16.21428571,83.14,0.07
8.0,255,0.42,1.8749583330000001,0.41666666700000005,20.56,26.71428571,16.91428571,74.43,0.0
8.0,256,0.75,2.402697143,0.7542857140000001,18.94,23.04285714,16.74285714,83.0,4.92
8.0,257,1.08,4.05375,1.083333333,17.43,21.84285714,14.67142857,83.71,5.43
8.0,258,1.53,8.643909524,1.533333333,18.3,23.27142857,15.4,78.71,0.0
8.0,259,1.83,6.308166667,1.8333333330000001,15.6,20.55714286,12.62857143,76.0,0.0
8.0,260,0.89,1.983944444,0.8888888890000001,18.5,24.08571429,15.04285714,66.14,0.0
8.0,261,0.77,3.5615666669999997,0.7666666670000001,15.34,20.22857143,12.27142857,82.43,3.58
8.0,262,1.26,7.41702381,1.258333333,16.67,22.57142857,13.58571429,80.0,0.0
8.0,263,2.0,8.619333333,1.904761905,16.54,21.27142857,13.81428571,76.0,0.14
8.0,264,0.94,4.016857143,0.936285714,14.87,21.05714286,12.02857143,82.14,0.43
8.0,265,1.8,6.2221,1.6,14.74,20.54285714,10.94285714,66.57,0.0
8.0,266,1.05,4.7177552380000005,1.0533333329999999,16.6,22.62857143,13.31428571,70.71,0.0
8.0,267,0.86,3.7831599999999996,0.86,12.61,16.78571429,10.3,81.0,0.42
8.0,268,0.42,1.701375,0.41666666700000005,14.19,20.57142857,10.31428571,63.57,0.0
8.0,269,1.0,4.580416667,1.0,17.1,22.32857143,14.25714286,80.57,1.33
8.0,270,0.58,3.501875,0.583333333,14.03,19.04285714,11.14285714,80.0,0.5
8.0,271,1.43,7.637983332999999,1.3666666669999998,15.26,19.9,12.92857143,87.0,3.75
8.0,272,0.96,14.65325,0.96,17.06,22.54285714,14.44285714,88.57,2.42
8.0,273,1.0,3.8517666669999997,1.0,18.79,25.14285714,15.72857143,80.86,0.17
8.0,274,1.59,4.819780556,1.1472222220000001,16.03,22.78571429,12.02857143,75.14,5.07
8.0,275,2.15,8.976147618999999,1.9582417580000002,17.27,24.65714286,12.9,69.29,0.0
8.0,276,0.73,3.840208333,0.666666667,19.83,24.7,17.2,84.29,7.43
8.0,277,1.58,6.782916667,1.166666667,20.53,26.27142857,17.52857143,84.57,14.71
8.0,278,1.28,7.2355625,1.166666667,17.77,22.01428571,15.55714286,90.71,12.07
8.0,279,1.39,4.99006,1.226666667,20.76,28.1,17.15714286,80.29,0.25
8.0,280,0.86,4.294147618999999,0.7571428570000001,21.86,28.01428571,18.75714286,83.0,4.43
8.0,281,1.78,6.7817777779999995,1.5555555559999998,20.0,24.3,17.61428571,87.14,14.21
8.0,282,3.22,12.19663077,2.739316239,21.14,26.28571429,18.95714286,89.71,25.42
8.0,283,0.82,2.91758371,0.703818369,21.29,24.97142857,19.14285714,91.0,69.79
8.0,284,0.0,0.0,0.0,22.89,29.3,20.04285714,85.57,18.17
8.0,285,1.42,4.32746875,1.41825,21.54,26.3,19.1,87.43,55.43
8.0,286,2.84,8.6549375,2.8365,22.43,27.48571429,19.8,82.43,15.0
8.0,287,0.96,3.496477778,0.958730159,23.04,29.9,19.62857143,81.71,9.67
8.0,288,1.74,9.046466667,1.674285714,22.4,29.18571429,19.41428571,83.14,15.83
8.0,289,1.6,7.02325,1.6,23.07,29.35714286,19.95714286,82.29,4.83
8.0,290,1.56,7.175888888999999,1.333333333,23.41,29.32857143,20.38571429,81.0,4.9
8.0,291,2.2,9.0654375,2.2,22.99,28.2,20.38571429,85.43,19.43
8.0,292,1.29,7.110106667,1.1866666670000001,22.66,27.95714286,20.27142857,86.14,18.25
8.0,293,1.12,4.317615078999999,0.738095238,23.59,29.04285714,20.62857143,85.29,3.67
8.0,294,0.0,0.0,0.0,23.8,30.1,20.6,81.71,0.0
8.0,295,1.45,7.223519444,1.45,23.47,29.18571429,20.17142857,82.29,19.5
8.0,296,1.58,7.605739999999999,1.5123809519999998,23.01,28.31428571,19.91428571,82.71,7.5
8.0,297,1.43,5.178425926,1.259259259,23.04,28.82857143,20.57142857,86.86,4.36
8.0,298,1.4,4.5798,1.4,23.43,29.52857143,20.32857143,79.86,0.5
8.0,299,1.15,4.3128,1.0742857140000002,23.77,30.34285714,20.34285714,76.14,2.07
8.0,300,0.83,5.8426375,0.825396825,23.91,30.47142857,19.92857143,80.29,9.5
8.0,301,3.31,6.577572222000001,1.431944444,23.44,29.21428571,20.07142857,81.86,1.07
8.0,302,1.73,9.449261905,1.6,24.09,28.94285714,20.67142857,70.14,7.0
8.0,303,1.28,5.575233333,1.283333333,21.17,26.17142857,18.71428571,86.57,6.07
8.0,304,0.87,3.976708333,0.8666666670000001,18.37,24.98571429,15.18571429,76.57,0.0
8.0,305,0.95,4.849451429,0.8742857140000001,19.17,25.6,15.4,72.86,0.92
8.0,306,1.83,8.361633333,1.8333333330000001,20.74,26.4,17.58571429,80.86,0.86
8.0,307,1.0,5.5555,1.0,20.16,25.42857143,17.57142857,82.71,5.5
8.0,308,1.1,5.7481,1.1,18.2,24.27142857,15.65714286,83.0,0.17
8.0,309,1.39,7.794555556000001,1.388888889,19.83,26.02857143,15.8,76.86,0.42
8.0,310,1.38,5.748041667000001,1.375,14.93,20.34285714,12.11428571,80.43,1.64
8.0,311,0.83,3.4283333330000003,0.833333333,15.36,20.57142857,12.35714286,76.14,0.43
8.0,312,0.17,0.7575,0.166666667,13.59,18.68571429,10.5,81.71,0.0
8.0,313,1.83,9.384866667,1.6,15.71,22.2,12.44285714,77.14,0.43
8.0,314,1.08,6.318758333,0.958333333,15.61,20.74285714,12.58571429,79.29,3.93
8.0,315,1.29,7.161577778,1.222222222,11.07,16.11428571,8.185714286,80.86,14.79
8.0,316,0.75,3.33325,0.5,16.21,22.02857143,12.4,66.29,0.79
8.0,317,1.31,6.868297222000001,1.238888889,16.9,22.65714286,13.51428571,69.57,0.92
8.0,318,1.42,7.3260909089999995,1.424242424,12.31,18.37142857,9.4,90.57,3.25
8.0,319,1.18,5.730562771000001,1.177489177,9.73,13.38571429,7.457142857000001,89.86,4.83
8.0,320,0.76,5.4111,0.76,14.89,21.27142857,11.18571429,76.86,0.79
8.0,321,0.89,5.893694443999999,0.8888888890000001,17.31,23.57142857,13.65714286,73.29,4.17
8.0,322,1.14,6.3520952379999995,1.138095238,18.0,24.54285714,14.14285714,74.0,0.14
8.0,323,1.17,6.2297,1.166666667,16.2,21.08571429,12.97142857,81.43,3.43
8.0,324,1.03,4.408983333,1.033333333,16.36,23.42857143,12.25714286,68.43,2.36
8.0,325,0.62,2.808166667,0.6206666670000001,15.83,22.5,11.5,72.29,0.64
8.0,326,1.34,7.837330000000001,1.29,17.49,24.45714286,13.48571429,70.71,0.0
8.0,327,0.85,5.177531667,0.8533333329999999,17.06,22.62857143,13.77142857,80.43,0.42
8.0,328,0.4,1.9326,0.26666666699999997,19.01,26.81428571,14.45714286,72.86,1.5
8.0,329,1.83,14.25958929,1.69047619,18.76,25.41428571,15.44285714,81.71,5.5
8.0,330,0.97,5.000585714,0.9714285709999999,19.89,24.94285714,17.32857143,79.71,9.42
8.0,331,1.47,7.778966667000001,1.266666667,21.19,27.27142857,18.04285714,80.71,0.14
8.0,332,1.03,5.387007143,0.9285714290000001,20.76,25.57142857,18.02857143,81.86,11.83
8.0,333,0.92,5.26382,0.92,22.63,29.37142857,19.02857143,79.0,0.17
8.0,334,1.07,7.109616667,1.066666667,23.04,29.6,19.64285714,77.29,0.0
8.0,335,1.65,10.01639524,1.247619048,23.86,31.31428571,20.18571429,76.14,7.33
8.0,336,2.18,11.02689091,1.7818181819999999,23.89,31.07142857,20.44285714,72.71,8.0
8.0,337,1.34,7.6276,1.335626667,22.54,28.12857143,20.37142857,81.57,14.3
8.0,338,1.2,5.984,1.0,21.21,24.9,19.7,86.57,34.14
8.0,339,1.11,5.022546032,1.058269841,22.46,28.64285714,19.38571429,79.29,12.07
8.0,340,1.88,9.073926667,1.879386667,21.49,25.3,19.55714286,81.14,21.79
8.0,341,1.08,5.2922728569999995,1.0803885709999999,22.76,29.01428571,19.77142857,80.0,16.0
8.0,342,1.87,10.04608889,1.8666666669999998,23.71,29.9,20.3,78.43,8.67
8.0,343,1.42,5.79825,1.4166666669999999,22.66,28.41428571,19.85714286,81.29,7.92
8.0,344,1.29,4.81363381,1.286422857,23.17,29.62857143,20.07142857,79.57,2.86
8.0,345,1.24,4.96105,1.1642357140000001,23.14,29.64285714,20.0,88.43,3.58
8.0,346,3.04,9.048080952000001,2.756538095,22.27,28.05714286,19.82857143,89.86,27.29
8.0,347,1.97,8.08497619,1.825595238,21.63,26.24285714,19.65714286,92.86,38.64
8.0,348,1.89,4.346011905,1.889738095,21.26,25.52857143,19.38571429,90.29,9.83
8.0,349,2.52,7.714825,1.8577083330000002,22.34,28.05714286,19.67142857,86.0,16.64
8.0,350,1.96,6.523205556000001,1.955555556,22.74,27.37142857,19.82857143,82.0,1.63
8.0,351,0.44,0.704666667,0.333333333,23.17,29.17142857,20.12857143,80.14,0.0
8.0,352,3.23,8.938125,3.445583333,21.76,27.14285714,18.85714286,82.29,0.0
8.0,353,1.04,3.62110119,1.039111111,20.37,26.55714286,17.01428571,76.0,0.0
8.0,354,0.97,4.5154,0.895377778,20.46,25.4,17.55714286,81.0,1.07
8.0,355,1.2,2.780230159,1.195809524,20.51,25.72857143,17.77142857,79.14,1.08
8.0,356,1.61,5.897169192000001,1.6133282830000002,20.1,26.02857143,16.78571429,77.14,0.0
8.0,357,0.75,3.35304,0.7466666670000001,20.06,25.34285714,16.44285714,65.0,0.67
8.0,358,1.77,7.433,1.76785,20.66,26.8,17.22857143,76.14,0.0
8.0,359,0.5,1.441125,0.5,19.61,25.28571429,16.22857143,76.57,0.0
8.0,360,1.97,6.4004583329999996,1.635,18.81,24.31428571,16.02857143,75.71,0.0
8.0,361,1.08,8.737125,0.958333333,16.99,21.18571429,14.31428571,79.43,4.08
8.0,362,1.58,7.222437302,1.581142136,20.07,26.12857143,16.51428571,69.57,0.0
8.0,363,1.33,4.490833333,1.333333333,17.67,22.41428571,14.9,81.43,0.0
8.0,364,1.91,5.078277778,1.685777778,16.86,23.05714286,12.9,69.43,0.0
8.0,365,1.29,3.6396642860000004,1.285714286,17.69,23.15714286,14.87142857,77.29,0.14
8.0,366,0.8,2.866966667,0.730766667,16.39,20.52857143,13.75714286,76.29,0.33
8.0,367,1.49,5.2035733330000005,1.493333333,18.56,24.41428571,15.67142857,74.86,0.0
8.0,368,0.79,3.24725,0.78705,16.16,21.52857143,13.48571429,75.71,0.83
8.0,369,1.44,4.472857381,0.9920964290000001,14.19,20.3,11.2,72.71,0.29
8.0,370,2.1,5.698464762,1.197142857,15.59,21.68571429,11.81428571,64.43,0.0
8.0,371,1.82,9.021010556,1.82,17.77,24.21428571,14.05714286,69.57,0.0
8.0,372,1.13,4.378769841,1.079365079,18.41,25.15714286,14.61428571,67.71,0.0
8.0,373,1.26,4.275552778,0.9368611109999999,17.94,24.57142857,14.42857143,75.57,0.0
8.0,374,2.27,10.30583333,1.266666667,17.44,23.77142857,14.21428571,78.57,0.93
8.0,375,2.09,7.19793,2.093,15.6,20.27142857,13.01428571,84.71,12.86
8.0,376,1.98,6.47275,1.8163333330000002,15.64,20.28571429,13.15714286,80.14,9.6
8.0,377,1.98,7.5212222220000005,1.9762222219999999,19.01,24.88571429,15.25714286,75.0,0.58
8.0,378,1.61,6.3263708329999995,1.5666666669999998,18.26,23.74285714,14.72857143,80.0,4.29
8.0,379,1.35,4.933164286,1.286064286,18.66,23.52857143,15.98571429,80.57,0.67
8.0,380,2.46,8.0327,1.8,20.7,27.0,16.67142857,74.86,0.0
8.0,381,2.67,8.202166667,2.665722222,19.43,25.0,16.18571429,79.57,13.07
8.0,382,4.83,11.08250556,4.324516667,21.8,28.42857143,17.98571429,77.0,5.64
8.0,383,2.23,8.444654167000001,1.6591625,19.71,24.25714286,17.52857143,84.71,15.17
8.0,384,1.96,4.881766667,1.911116667,19.4,24.12857143,17.32857143,87.0,10.21
8.0,385,2.26,4.701766667,1.664333333,21.71,26.81428571,19.27142857,85.86,48.07
9.0,1,0.0,0.0,0.0,14.81,16.52857143,13.64285714,79.71,0.16
9.0,2,0.0,0.0,0.0,15.76,17.44285714,14.51428571,84.0,0.08
9.0,3,0.0,0.0,0.0,16.03,18.4,13.92857143,84.71,0.56
9.0,4,0.0,0.0,0.0,13.87,15.64285714,12.54285714,81.57,0.73
9.0,5,0.0,0.0,0.0,14.4,16.35714286,13.42857143,81.0,0.0
9.0,6,0.0,0.0,0.0,14.51,17.24285714,12.7,85.0,0.32
9.0,7,0.0,0.0,0.0,15.06,17.02857143,13.41428571,82.29,0.0
9.0,8,0.31,0.6409999999999999,0.314333333,16.3,18.97142857,14.41428571,85.29,1.09
9.0,9,0.0,0.0,0.0,15.54,18.35714286,13.8,85.57,2.7
9.0,10,0.0,0.0,0.0,18.07,20.6,15.88571429,84.43,0.08
9.0,11,0.0,0.0,0.0,17.27,20.05714286,15.4,82.86,0.97
9.0,12,0.27,1.5166600000000001,0.2686,20.5,23.54285714,18.28571429,79.0,0.2
9.0,13,0.54,3.0333200000000002,0.5372,21.5,24.58571429,19.11428571,66.86,0.0
9.0,14,1.77,2.971,1.766666667,22.66,25.6,20.81428571,71.86,0.15
9.0,15,0.44,1.460185,0.436475,24.63,28.18571429,22.6,82.29,0.43
9.0,16,1.55,4.5335625,1.3,24.2,27.45714286,22.32857143,82.86,5.19
9.0,17,1.91,6.500822222,1.8411333330000001,25.36,28.12857143,23.3,81.57,2.95
9.0,18,2.01,8.492663889,1.828555556,26.34,29.37142857,24.18571429,83.71,5.75
9.0,19,1.47,4.185427937,1.424044444,25.86,29.07142857,23.91428571,81.57,0.03
9.0,20,3.98,14.72720714,3.377557143,26.39,29.4,24.52857143,90.0,18.36
9.0,21,2.58,13.29339667,2.48,25.93,28.91428571,23.92857143,82.86,4.0
9.0,22,2.64,9.868334444,2.4643777780000002,26.19,28.68571429,24.91428571,86.14,4.5
9.0,23,5.11,6.831375556,3.569925079,26.96,29.61428571,25.52857143,86.86,0.06
9.0,24,6.17,11.73031882,5.062126984,27.16,29.72857143,25.6,92.0,15.28
9.0,25,2.75,6.693953333,2.441546667,26.89,29.27142857,24.91428571,86.57,24.83
9.0,26,2.28,6.54242,2.162666667,28.16,31.45714286,26.04285714,81.86,0.04
9.0,27,2.54,5.983061905,2.311028571,28.61,32.3,26.51428571,79.71,0.36
9.0,28,4.08,4.7113976189999995,2.35,28.59,32.15714286,26.4,80.71,0.0
9.0,29,3.48,4.371189286,3.1089642860000004,29.31,32.81428571,27.14285714,80.43,0.0
9.0,30,3.5,7.6542,2.9415400000000003,28.24,32.05714286,25.8,80.86,11.05
9.0,31,4.59,7.348703333,3.377816667,27.84,29.81428571,26.37142857,84.0,15.23
9.0,32,1.81,3.8738472219999998,1.361111111,27.84,30.47142857,26.28571429,86.57,8.75
9.0,33,4.78,9.008513333,4.230353333,28.41,31.57142857,26.18571429,82.86,2.59
9.0,34,3.15,5.577396667,2.344733333,28.13,30.7,26.31428571,81.29,1.81
9.0,35,1.78,6.061628571,1.587845714,28.24,31.47142857,26.41428571,81.0,0.17
9.0,36,2.08,5.344261905,1.8174603169999999,28.61,31.97142857,26.62857143,80.57,0.0
9.0,37,1.33,3.5247642860000004,1.114285714,28.44,32.21428571,26.1,77.43,0.05
9.0,38,0.74,2.373128968,0.64872123,26.99,30.57142857,25.14285714,68.86,0.0
9.0,39,0.36,0.768763889,0.36111111100000004,27.06,29.62857143,25.6,69.14,0.0
9.0,40,0.72,2.441111111,0.611111111,25.36,28.61428571,23.48571429,63.0,0.0
9.0,41,1.2,2.62775,1.130766667,25.17,27.95714286,23.87142857,62.71,0.0
9.0,42,1.13,1.4998333330000002,1.133333333,24.39,27.55714286,22.68571429,66.71,0.0
9.0,43,0.6,0.948,0.6,25.33,28.92857143,23.32857143,74.43,0.0
9.0,44,0.0,0.0,0.0,24.47,27.12857143,23.14285714,73.14,0.0
9.0,45,0.39,0.8513,0.3851,24.17,27.3,22.41428571,69.71,0.0
9.0,46,0.08,0.0784,0.08,23.47,26.41428571,21.9,72.29,2.47
9.0,47,0.5,0.7575,0.5,22.49,24.7,20.95714286,78.57,10.82
9.0,48,1.0,1.4171666669999998,1.0,21.47,23.72857143,19.68571429,80.86,3.31
9.0,49,0.19,0.289638889,0.19123611100000001,19.69,21.24285714,18.42857143,76.57,5.86
9.0,50,4.73,9.5814,1.133333333,19.91,22.52857143,18.28571429,75.71,0.32
9.0,51,1.0,1.351,1.0,19.76,22.44285714,17.62857143,77.43,0.0
9.0,52,0.25,1.45825,0.25,18.01,20.22857143,16.42857143,77.14,1.0
9.0,53,1.1,2.326466667,1.0974,15.46,17.72857143,13.84285714,77.14,2.26
9.0,54,0.3,0.9821,0.3,15.56,16.91428571,14.32857143,83.86,0.26
9.0,55,8.67,12.47366667,6.0,14.93,17.2,13.44285714,76.71,0.47
9.0,56,0.0,0.0,0.0,16.74,19.21428571,15.0,80.29,0.0
9.0,57,0.0,0.0,0.0,17.99,20.81428571,16.0,75.14,0.0
9.0,58,2.17,3.106416667,2.166666667,18.8,21.31428571,16.92857143,82.86,4.54
9.0,59,0.0,0.0,0.0,16.54,18.25714286,15.15714286,82.71,0.0
9.0,60,0.5,1.0,0.5,16.67,19.32857143,14.65714286,81.57,0.0
9.0,61,0.0,0.0,0.0,18.03,21.0,15.85714286,82.57,0.22
9.0,62,0.5,1.650733333,0.496933333,18.54,22.3,15.45714286,68.71,0.0
9.0,63,0.33,0.877166667,0.333333333,20.34,23.75714286,18.2,76.0,0.03
9.0,64,0.17,0.438583334,0.166666667,23.21,26.52857143,20.87142857,80.57,0.0
9.0,65,0.0,0.0,0.0,21.51,24.34285714,19.65714286,78.71,3.0
9.0,66,1.32,2.350666667,1.318166667,21.44,23.81428571,19.61428571,83.29,16.97
9.0,67,1.6,1.4694,1.6,20.07,21.84285714,18.62857143,73.57,2.22
9.0,68,4.72,6.445111111,3.135777778,23.34,25.58571429,21.65714286,84.57,1.07
9.0,69,2.0,4.3475,1.0,22.99,25.8,21.11428571,77.71,3.19
9.0,70,3.95,9.062466667,3.7478,23.7,26.37142857,21.8,76.71,5.47
9.0,71,6.64,12.69966667,5.6405,25.17,28.27142857,23.48571429,81.71,0.03
9.0,72,5.27,12.42821667,4.2552,26.34,29.12857143,24.7,85.29,13.42
9.0,73,3.56,6.465333332999999,3.564666667,26.11,28.98571429,24.01428571,85.71,17.76
9.0,74,3.35,9.684029167,2.892229167,27.34,31.07142857,24.78571429,83.43,0.83
9.0,75,3.98,11.701725,3.430375,27.49,30.9,25.5,82.57,0.02
9.0,76,4.12,7.104958333,3.4615,27.44,30.08571429,25.7,84.57,7.42
9.0,77,5.77,10.31178333,2.972,28.7,32.35714286,26.41428571,80.57,0.0
9.0,78,5.91,10.1779,4.20636,28.21,31.41428571,26.25714286,83.86,6.98
9.0,79,3.71,5.491783333,3.444133333,29.54,33.11428571,27.2,78.57,0.0
9.0,80,1.97,7.105073332999999,1.6874799999999999,28.74,32.1,26.07142857,77.71,7.13
9.0,81,3.17,8.682916667,3.166666667,28.54,31.54285714,26.6,77.71,0.87
9.0,82,3.91,14.15085333,3.719066667,29.23,32.88571429,26.91428571,77.43,0.0
9.0,83,2.12,3.9685142860000004,1.60732381,29.43,33.21428571,27.07142857,78.86,0.57
9.0,84,2.62,7.324666667000001,2.490375,29.74,33.7,27.37142857,81.0,0.0
9.0,85,2.44,2.7495555560000002,2.444444444,28.86,32.57142857,26.6,83.86,5.87
9.0,86,4.86,8.978861111,4.235666667,28.03,30.5,26.32857143,88.29,12.9
9.0,87,3.83,17.32325,3.598458333,27.74,30.84285714,25.85714286,87.0,24.97
9.0,88,0.0,0.0,0.0,27.23,30.14285714,25.42857143,75.14,0.0
9.0,89,0.67,1.6406666669999999,0.666666667,28.43,31.78571429,26.45714286,83.29,0.0
9.0,90,3.5,5.37825,3.5,28.31,30.48571429,26.97142857,78.86,0.5
9.0,91,0.88,1.7675,0.8843333329999999,27.76,30.42857143,26.17142857,77.57,1.07
9.0,92,1.57,3.940738095,1.412535714,26.66,29.07142857,25.3,73.29,0.0
9.0,93,0.0,0.0,0.0,27.0,30.08571429,25.42857143,78.57,0.0
9.0,94,0.0,0.0,0.0,25.5,28.4,23.97142857,68.29,0.0
9.0,95,0.96,1.8906,0.9570000000000001,23.36,25.71428571,22.24285714,62.14,0.0
9.0,96,0.0,0.0,0.0,24.04,27.28571429,22.25714286,72.71,0.0
9.0,97,0.0,0.0,0.0,23.87,26.0,22.9,77.14,0.0
9.0,98,0.25,1.0889375,0.25,23.13,25.3,22.1,75.14,0.0
9.0,99,0.5,2.177875,0.5,21.39,24.07142857,19.94285714,64.71,0.0
9.0,100,1.33,6.666666667,1.333333333,19.74,22.65714286,17.74285714,67.71,3.07
9.0,101,0.0,0.0,0.0,20.39,23.52857143,18.45714286,65.14,0.0
9.0,102,0.0,0.0,0.0,19.96,22.6,18.77142857,75.0,0.32
9.0,103,0.0,0.0,0.0,17.13,18.71428571,15.64285714,78.71,1.97
9.0,104,0.49,6.25,0.49,15.73,17.41428571,14.55714286,72.0,0.08
9.0,105,0.0,0.0,0.0,17.66,20.84285714,15.8,74.29,0.0
9.0,106,0.67,2.380666667,0.666666667,17.76,20.4,16.14285714,72.86,0.0
9.0,107,0.0,0.0,0.0,15.7,18.0,14.3,72.29,0.02
9.0,108,0.0,0.0,0.0,15.41,18.91428571,12.94285714,66.29,0.0
9.0,109,0.0,0.0,0.0,19.49,22.87142857,16.64285714,75.0,0.0
9.0,110,0.0,0.0,0.0,20.73,23.84285714,18.9,77.57,0.7
9.0,111,0.0,0.0,0.0,13.93,15.7,12.42857143,80.43,1.33
9.0,112,0.19,0.7935555559999999,0.19155555600000002,16.09,19.25714286,13.72857143,78.0,0.03
9.0,113,0.0,0.0,0.0,18.91,21.95714286,16.6,80.71,0.0
9.0,114,0.17,0.657875,0.166666667,16.17,18.37142857,14.7,83.57,0.53
9.0,115,0.8,2.8569999999999998,0.4,16.86,18.91428571,15.07142857,77.29,1.6
9.0,116,0.0,0.0,0.0,19.96,23.38571429,17.42857143,77.29,0.0
9.0,117,0.5,2.77775,0.5,22.16,25.52857143,19.62857143,82.14,6.63
9.0,118,0.5,1.25,0.5,21.31,23.57142857,19.61428571,80.86,5.25
9.0,119,1.0,8.827,0.111111111,22.46,25.22857143,20.64285714,80.57,0.02
9.0,120,0.8,1.1764,0.8,23.93,27.51428571,21.78571429,79.29,0.01
9.0,121,4.0,11.01166667,2.333333333,24.14,27.31428571,22.42857143,80.71,0.0
9.0,122,1.31,4.232333333,1.3076666670000001,23.99,26.77142857,22.08571429,79.43,2.53
9.0,123,1.75,4.90375,1.5,22.93,25.31428571,21.22857143,85.57,9.0
9.0,124,1.54,9.851375,1.374625,26.97,29.8,24.82857143,88.14,14.28
9.0,125,8.47,20.1475,8.140833333,26.54,29.0,24.92857143,88.86,10.05
9.0,126,12.78,17.68728333,9.0473,27.33,30.61428571,25.57142857,88.86,0.0
9.0,127,4.56,11.032125,4.058625,27.31,30.37142857,25.42857143,87.57,10.4
9.0,128,4.21,7.98225,4.212,26.33,28.25714286,25.32857143,84.14,3.03
9.0,129,4.47,13.3487,4.2773,28.17,31.32857143,26.48571429,88.0,7.66
9.0,130,1.96,7.53055,1.87664,28.86,32.25714286,26.74285714,84.43,0.77
9.0,131,2.73,4.611104167,2.416291667,29.53,33.25714286,27.34285714,83.0,0.26
9.0,132,2.8,2.00455,2.0451,30.26,33.97142857,27.98571429,81.43,0.0
9.0,133,1.62,4.73275,1.6171666669999998,30.0,33.9,27.62857143,79.43,0.0
9.0,134,2.39,6.965083333,2.393791667,28.81,32.05714286,26.28571429,84.57,44.77
9.0,135,6.16,8.842275,5.511425,29.34,32.81428571,27.15714286,82.57,0.0
9.0,136,6.54,10.7305,4.1681666669999995,29.37,32.74285714,27.45714286,82.0,1.5
9.0,137,1.44,4.861083333,1.276583333,27.76,30.45714286,26.31428571,87.71,4.4
9.0,138,1.81,3.69075,1.647416667,27.84,31.42857143,25.34285714,83.29,3.21
9.0,139,1.44,6.1518375,1.226625,29.03,32.84285714,26.6,80.71,0.0
9.0,140,2.4,11.568,2.4,29.5,33.41428571,27.24285714,78.57,0.0
9.0,141,0.69,1.312416667,0.688888889,29.71,33.48571429,27.42857143,76.57,0.03
9.0,142,4.12,10.052125,3.888875,29.61,32.91428571,27.67142857,80.0,0.59
9.0,143,3.48,13.13529167,3.233083333,28.03,31.14285714,26.04285714,79.0,2.25
9.0,144,0.33,1.6666666669999999,0.333333333,27.8,30.85714286,26.18571429,70.43,0.0
9.0,145,2.76,4.184533333,2.760333333,26.01,28.3,24.77142857,65.43,0.0
9.0,146,0.25,0.328875,0.25,24.91,28.01428571,23.22857143,63.43,0.0
9.0,147,0.5,6.25,0.5,25.31,28.65714286,23.64285714,74.43,0.0
9.0,148,0.67,1.722166667,0.666666667,25.2,28.28571429,23.47142857,79.14,0.0
9.0,149,0.22,0.584777778,0.222222222,23.81,26.7,22.3,69.29,0.0
9.0,150,1.62,2.229,1.615666667,23.03,25.2,21.87142857,73.14,0.04
9.0,151,0.93,5.5555,0.46275,22.39,24.95714286,20.98571429,74.57,0.0
9.0,152,0.0,0.0,0.0,23.79,26.74285714,21.95714286,79.57,0.0
9.0,153,0.0,0.0,0.0,20.29,23.01428571,18.4,72.29,1.44
9.0,154,0.0,0.0,0.0,19.2,20.88571429,17.91428571,73.0,0.0
9.0,155,0.0,0.0,0.0,17.41,19.57142857,15.6,69.57,0.13
